parent_experiment_id,model_key,task,text_source,subset_name,control_type,status,n,unstable_small_n,primary_metric,observed_score,random_mean,random_std,random_min,random_max,random_p02_5,random_p50,random_p97_5,observed_minus_random_mean,observed_percentile,empirical_p_greater_equal,n_draws_requested,n_draws_successful
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,point_label_share_250m_ge_0.8,random_same_n,ok,646,False,balanced_accuracy,0.07640498047905456,0.06338705210133046,0.005818729109877022,0.04614769664695054,0.08186890841385223,0.05190493251038431,0.06351582928169623,0.07438035020248948,0.0130179283777241,99.0,0.01098901098901099,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,point_label_share_500m_ge_0.8,random_same_n,ok,419,False,balanced_accuracy,0.08303179564901646,0.06338418762918761,0.008613031674464835,0.03696759192169011,0.09291374949745083,0.04711992535996215,0.06336438476139034,0.08072346729742223,0.019647608019828844,98.6,0.014985014985014986,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,point_label_share_250m_ge_0.9,random_same_n,ok,518,False,balanced_accuracy,0.07360155224562004,0.06324055074047386,0.007062811866597116,0.04502765248379284,0.08963621233120692,0.05014603961379998,0.06299031252263254,0.07729180847447244,0.010361001505146183,92.9,0.07192807192807193,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,dominant_matches_point_label_250m,random_same_n,ok,1082,False,balanced_accuracy,0.06547653507019968,0.0632244625298479,0.0022974636862627285,0.05609044374073432,0.07094667990905806,0.05851033512693725,0.06323584173590663,0.06758310848773996,0.002252072540351785,82.8,0.17282717282717283,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,dominant_matches_point_label_500m,random_same_n,ok,968,False,balanced_accuracy,0.06371368647002747,0.0631888554202854,0.0032881873058847343,0.05296609540780174,0.07349980949031018,0.05625768985531862,0.06334437157300243,0.06915459313355488,0.0005248310497420611,55.900000000000006,0.44155844155844154,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,relevance_medium_high,random_same_n,ok,576,False,balanced_accuracy,0.058641741231012484,0.06387066003746546,0.0062805486461651626,0.04285136700660919,0.08458829816943415,0.05196336427868783,0.06389598222571886,0.07604312393036773,-0.005228918806452973,20.5,0.7952047952047953,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,relevance_high,random_same_n,ok,296,False,balanced_accuracy,0.04949252101972911,0.06349060709023722,0.010576180576701984,0.03472844028399583,0.10109141630880761,0.04433576422214124,0.06328876838202206,0.08604085079651437,-0.013998086070508113,8.799999999999999,0.9120879120879121,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,evidence_sentences_count_ge_1,random_same_n,ok,808,False,balanced_accuracy,0.06170672057066159,0.06337629365309708,0.004560861263551156,0.048836135552927526,0.07600353550691859,0.05410007602685703,0.06346981345747724,0.0718204329820239,-0.0016695730824354896,33.900000000000006,0.6613386613386614,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,evidence_sentences_count_ge_2,random_same_n,ok,780,False,balanced_accuracy,0.06199897966883529,0.06312544386075516,0.004638426067469713,0.04834809158851813,0.077772624519405,0.05392710485217635,0.06317939117198829,0.07193187396163746,-0.0011264641919198765,39.5,0.6053946053946054,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,uncertainty_low,random_same_n,ok,653,False,balanced_accuracy,0.05290321512820887,0.06304472501725067,0.00588358926069371,0.045549252916076484,0.08068282335869573,0.05144684647759076,0.06300186553603362,0.07481376636525015,-0.010141509889041798,3.6999999999999997,0.9630369630369631,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,uncertainty_low_medium,random_same_n,ok,805,False,balanced_accuracy,0.06163542575715849,0.06302527966020838,0.00447239359800254,0.04842650079671668,0.07625912105556565,0.054197568390100585,0.06307940383098526,0.07111967525109573,-0.0013898539030498883,38.2,0.6183816183816184,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,321,False,balanced_accuracy,0.08620758941186962,0.06342461792923716,0.010067598581965204,0.0364839067109883,0.09692972578179809,0.04442193668925597,0.0631890867748176,0.08456347562201848,0.02278297148263246,98.1,0.01998001998001998,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,relevance_high_and_spatial_250m_ge_0.8,random_same_n,ok,157,False,balanced_accuracy,0.07328042328042328,0.062416269997585073,0.01622234100230723,0.02268683572689857,0.11963789946246085,0.032272347535505425,0.06111828510124975,0.09720310426715585,0.010864153282838206,75.9,0.24175824175824176,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,evidence_sentences_count_ge_1_and_spatial_250m_ge_0.8,random_same_n,ok,437,False,balanced_accuracy,0.08327295048606526,0.06369724671553949,0.007852919225292292,0.04011585582860131,0.09627930067490506,0.04789892536755915,0.06371250193872288,0.07899793227512401,0.019575703770525768,99.2,0.008991008991008992,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,quality_high_or_very_high,random_same_n,ok,662,False,balanced_accuracy,0.05839036206586395,0.0633292913788662,0.005603165797599175,0.04558083018260009,0.07948541242409796,0.05222330904580346,0.06317284071958174,0.07462456986227793,-0.004938929313002251,17.9,0.8211788211788211,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,quality_very_high,random_same_n,ok,367,False,balanced_accuracy,0.06752908506639849,0.0640108379755038,0.00948459476697169,0.036862055683985706,0.09594250291924712,0.04720080141268714,0.06361876332031263,0.08384428059473902,0.003518247090894683,65.60000000000001,0.34465534465534464,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,quality_high_or_very_high_and_spatial_250m_ge_0.8,random_same_n,ok,388,False,balanced_accuracy,0.08571443520938471,0.06359454109334559,0.009173847685644347,0.03327875853183651,0.10065155823089207,0.047492750807349673,0.06300320149925981,0.08221040570792466,0.022119894116039124,98.8,0.012987012987012988,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,recommended_use_training,random_same_n,ok,195,False,balanced_accuracy,0.07026959168942033,0.06268372560333497,0.013966809848541957,0.02759766725404874,0.1101268741925804,0.037355556423664914,0.06232820306521024,0.09184048146570838,0.007585866086085358,70.6,0.2947052947052947,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,recommended_use_evaluation_only,random_same_n,ok,126,False,balanced_accuracy,0.12158669342577388,0.06320192162414794,0.01763522089418236,0.010205251691319802,0.15524272387017485,0.03335586541745962,0.06183646816492158,0.10046090433318693,0.05838477180162595,99.6,0.004995004995004995,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,recommended_use_exclude,random_same_n,ok,451,False,balanced_accuracy,0.06507583894287923,0.06342876418372846,0.008296244186699152,0.03903001325796914,0.09069345499218068,0.04832760321344513,0.06298322143373705,0.0799898036435492,0.0016470747591507684,58.4,0.4165834165834166,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,article_type_agriculture_or_vineyard,random_same_n,ok,34,False,balanced_accuracy,0.007407407407407408,0.06360746492785967,0.036077935534084726,0.0,0.2285353535353535,0.007936507936507936,0.05925925925925926,0.15084263689526847,-0.05620005752045226,2.3,0.9790209790209791,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,article_type_natural_landscape,random_same_n,ok,115,False,balanced_accuracy,0.04197530864197531,0.06362567707181838,0.02015383001549388,0.011165577342047931,0.16295306001188353,0.02963734301637884,0.06180614340442102,0.11055886903036471,-0.021650368429843067,11.799999999999999,0.8821178821178821,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_shuffled,article_type_water_feature,random_same_n,ok,36,False,balanced_accuracy,0.006172839506172839,0.06136460142898818,0.03582758909840613,0.0,0.2569444444444444,0.006944444444444444,0.0574074074074074,0.15052933177933175,-0.055191761922815344,2.0,0.981018981018981,1000,1000
